trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"../trace/zipf_1_10_100.oracleGeneral",256,0.24815,100000000,10346825
"../trace/zipf_1_10_100.oracleGeneral",256,0.2447,100000000,5924123
"../trace/zipf_1_10_100.oracleGeneral",256,0.251207,100000000,4734081
"../trace/zipf_1_10_100.oracleGeneral",256,0.253902,100000000,4265592
"../trace/zipf_1_10_100.oracleGeneral",256,0.255724,100000000,4004654
"../trace/zipf_1_10_100.oracleGeneral",256,0.256956,100000000,3828958
"../trace/zipf_1_10_100.oracleGeneral",256,0.257888,100000000,3697525
"../trace/zipf_1_10_100.oracleGeneral",256,0.258629,100000000,3595143
"../trace/zipf_1_10_100.oracleGeneral",256,0.259239,100000000,3511206
"../trace/zipf_1_10_100.oracleGeneral",256,0.259757,100000000,3438502
