trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted,n_miss,n_hit
"zipf_1_13.oracleGeneral",1,8598,0.41736,14968601,1562299,6247300,8721301
"zipf_1_13.oracleGeneral",1,8598,0.415982,14968601,906585,6226674,8741927
