trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"meta_rnha.oracleGeneral.zst",1,14016112,0.394988,96680668,12976801
"meta_rnha.oracleGeneral.zst",1,14016112,0.390092,96680668,7115818
"meta_rnha.oracleGeneral.zst",1,14016112,0.389816,96680668,6772468
"meta_rnha.oracleGeneral.zst",1,14016112,0.389804,96680668,6757201
"meta_rnha.oracleGeneral.zst",1,14016112,0.389803,96680668,6756660
"meta_rnha.oracleGeneral.zst",1,14016112,0.389803,96680668,6756641
"meta_rnha.oracleGeneral.zst",1,14016112,0.389803,96680668,6756641
"meta_rnha.oracleGeneral.zst",1,14016112,0.389803,96680668,6756641
"meta_rnha.oracleGeneral.zst",1,14016112,0.389803,96680668,6756641
"meta_rnha.oracleGeneral.zst",1,14016112,0.389803,96680668,6756641
"meta_rnha.oracleGeneral.zst",1,14016112,0.389803,96680668,6756641
"meta_rnha.oracleGeneral.zst",1,14016112,0.389803,96680668,6756641
"meta_rnha.oracleGeneral.zst",1,14016112,0.389803,96680668,6756641
"meta_rnha.oracleGeneral.zst",1,14016112,0.389803,96680668,6756641
"meta_rnha.oracleGeneral.zst",1,14016112,0.389803,96680668,6756641
"meta_rnha.oracleGeneral.zst",1,14016112,0.389803,96680668,6756641
"meta_rnha.oracleGeneral.zst",1,14016112,0.389803,96680668,6756641
"meta_rnha.oracleGeneral.zst",1,14016112,0.389803,96680668,6756641
"meta_rnha.oracleGeneral.zst",1,14016112,0.389803,96680668,6756641
"meta_rnha.oracleGeneral.zst",1,14016112,0.389803,96680668,6756641
