trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"msr_prxy_1.oracleGeneral.zst",0,157,0.100425,168638964,20572333
"msr_prxy_1.oracleGeneral.zst",0,157,0.0842331,168638964,19625409
"msr_prxy_1.oracleGeneral.zst",0,157,0.0664601,168638964,20829656
"msr_prxy_1.oracleGeneral.zst",0,157,0.058663,168638964,21106143
"msr_prxy_1.oracleGeneral.zst",0,157,0.0535047,168638964,21119343
"msr_prxy_1.oracleGeneral.zst",0,157,0.0489551,168638964,21268666
"msr_prxy_1.oracleGeneral.zst",0,157,0.0456336,168638964,21228874
"msr_prxy_1.oracleGeneral.zst",0,157,0.045403,168638964,21047432
"msr_prxy_1.oracleGeneral.zst",0,157,0.0437651,168638964,21013097
"msr_prxy_1.oracleGeneral.zst",0,157,0.043542,168638964,20851046
"msr_prxy_1.oracleGeneral.zst",0,157,0.0430532,168638964,20928625
"msr_prxy_1.oracleGeneral.zst",0,157,0.0426063,168638964,20946661
"msr_prxy_1.oracleGeneral.zst",0,157,0.0426259,168638964,20781472
"msr_prxy_1.oracleGeneral.zst",0,157,0.0423046,168638964,20808331
"msr_prxy_1.oracleGeneral.zst",0,157,0.0420269,168638964,20895115
"msr_prxy_1.oracleGeneral.zst",0,157,0.0418246,168638964,20757008
"msr_prxy_1.oracleGeneral.zst",0,157,0.0418819,168638964,20780818
"msr_prxy_1.oracleGeneral.zst",0,157,0.0415922,168638964,20812412
"msr_prxy_1.oracleGeneral.zst",0,157,0.0415081,168638964,20773093
"msr_prxy_1.oracleGeneral.zst",0,157,0.0415472,168638964,20760618
