trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"msr_prxy_1.oracleGeneral.zst",0,0.00241554,168638964,133646
"msr_prxy_1.oracleGeneral.zst",0,0.00223453,168638964,111613
"msr_prxy_1.oracleGeneral.zst",0,0.00223429,168638964,103309
"msr_prxy_1.oracleGeneral.zst",0,0.00223585,168638964,102914
"msr_prxy_1.oracleGeneral.zst",0,0.00223748,168638964,102359
"msr_prxy_1.oracleGeneral.zst",0,0.00223769,168638964,102039
"msr_prxy_1.oracleGeneral.zst",0,0.00223772,168638964,102032
"msr_prxy_1.oracleGeneral.zst",0,0.00223775,168638964,122758
"msr_prxy_1.oracleGeneral.zst",0,0.00224037,168638964,108357
"msr_prxy_1.oracleGeneral.zst",0,0.00224047,168638964,101556
"msr_prxy_1.oracleGeneral.zst",0,0.00224048,168638964,101427
"msr_prxy_1.oracleGeneral.zst",0,0.00224048,168638964,101387
"msr_prxy_1.oracleGeneral.zst",0,0.00224048,168638964,101399
"msr_prxy_1.oracleGeneral.zst",0,0.00224049,168638964,101440
"msr_prxy_1.oracleGeneral.zst",0,0.00224051,168638964,101462
"msr_prxy_1.oracleGeneral.zst",0,0.00224051,168638964,101396
"msr_prxy_1.oracleGeneral.zst",0,0.00224051,168638964,101377
"msr_prxy_1.oracleGeneral.zst",0,0.00224056,168638964,101373
"msr_prxy_1.oracleGeneral.zst",0,0.00224056,168638964,101382
"msr_prxy_1.oracleGeneral.zst",0,0.00224056,168638964,128494
