trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,14909,0.937723,442393092,21117805
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,14909,0.936721,442393092,1100888
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,14909,0.936655,442393092,747338
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,14909,0.936641,442393092,722200
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,14909,0.936632,442393092,721012
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,14909,0.936632,442393092,716982
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,14909,0.936632,442393092,716982
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,14909,0.936632,442393092,716982
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,14909,0.936632,442393092,716982
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,14909,0.936632,442393092,716982
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,14909,0.936632,442393092,716982
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,14909,0.936632,442393092,716982
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,14909,0.936632,442393092,716982
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,14909,0.936632,442393092,716982
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,14909,0.936632,442393092,716982
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,14909,0.936632,442393092,716982
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,14909,0.936632,442393092,716982
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,14909,0.936632,442393092,716982
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,14909,0.936632,442393092,716982
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,14909,0.936632,442393092,716982
