trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"2016_LUN1.oracleGeneral.zst",0,915064,0.178112,492030661,59773712
"2016_LUN1.oracleGeneral.zst",0,915064,0.176663,492030661,38190547
"2016_LUN1.oracleGeneral.zst",0,915064,0.176604,492030661,37238661
"2016_LUN1.oracleGeneral.zst",0,915064,0.176601,492030661,37186864
"2016_LUN1.oracleGeneral.zst",0,915064,0.176601,492030661,37185379
"2016_LUN1.oracleGeneral.zst",0,915064,0.176601,492030661,37185326
"2016_LUN1.oracleGeneral.zst",0,915064,0.176601,492030661,37185323
"2016_LUN1.oracleGeneral.zst",0,915064,0.176601,492030661,37185323
"2016_LUN1.oracleGeneral.zst",0,915064,0.176601,492030661,37185323
"2016_LUN1.oracleGeneral.zst",0,915064,0.176601,492030661,37185323
"2016_LUN1.oracleGeneral.zst",0,915064,0.176601,492030661,37185323
"2016_LUN1.oracleGeneral.zst",0,915064,0.176601,492030661,37185323
"2016_LUN1.oracleGeneral.zst",0,915064,0.176601,492030661,37185323
"2016_LUN1.oracleGeneral.zst",0,915064,0.176601,492030661,37185323
"2016_LUN1.oracleGeneral.zst",0,915064,0.176601,492030661,37185323
"2016_LUN1.oracleGeneral.zst",0,915064,0.176601,492030661,37185323
"2016_LUN1.oracleGeneral.zst",0,915064,0.176601,492030661,37185323
"2016_LUN1.oracleGeneral.zst",0,915064,0.176601,492030661,37185323
"2016_LUN1.oracleGeneral.zst",0,915064,0.176601,492030661,37185323
"2016_LUN1.oracleGeneral.zst",0,915064,0.176601,492030661,37185323
