trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"8610.oracleGeneral.zst",1,1033,0.898315,188982398,5258333
"8610.oracleGeneral.zst",1,1033,0.89839,188982398,3350886
"8610.oracleGeneral.zst",1,1033,0.898389,188982398,3297251
"8610.oracleGeneral.zst",1,1033,0.898388,188982398,3294656
"8610.oracleGeneral.zst",1,1033,0.898388,188982398,3294444
"8610.oracleGeneral.zst",1,1033,0.898388,188982398,3294407
"8610.oracleGeneral.zst",1,1033,0.898388,188982398,3294403
"8610.oracleGeneral.zst",1,1033,0.898388,188982398,3294401
"8610.oracleGeneral.zst",1,1033,0.898388,188982398,3294401
"8610.oracleGeneral.zst",1,1033,0.898388,188982398,3294401
"8610.oracleGeneral.zst",1,1033,0.898388,188982398,3294401
"8610.oracleGeneral.zst",1,1033,0.898388,188982398,3294401
"8610.oracleGeneral.zst",1,1033,0.898388,188982398,3294401
"8610.oracleGeneral.zst",1,1033,0.898388,188982398,3294401
"8610.oracleGeneral.zst",1,1033,0.898388,188982398,3294401
"8610.oracleGeneral.zst",1,1033,0.898388,188982398,3294401
"8610.oracleGeneral.zst",1,1033,0.898388,188982398,3294401
"8610.oracleGeneral.zst",1,1033,0.898388,188982398,3294401
"8610.oracleGeneral.zst",1,1033,0.898388,188982398,3294401
"8610.oracleGeneral.zst",1,1033,0.898388,188982398,3294401
