trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted,n_miss,n_hit
"w77.oracleGeneral.bin.zst",0,9017,0.218468,5616402,689451,1227006,4389396
"w77.oracleGeneral.bin.zst",0,9017,0.214022,5616402,497687,1202036,4414366
