trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"zipf_1.3_10_100.oracleGeneral",2048,0.00700598,100000000,336905
"zipf_1.3_10_100.oracleGeneral",2048,0.00321662,100000000,745553
"zipf_1.3_10_100.oracleGeneral",2048,0.00321612,100000000,558100
"zipf_1.3_10_100.oracleGeneral",2048,0.0039415,100000000,455731
"zipf_1.3_10_100.oracleGeneral",2048,0.00365294,100000000,493076
"zipf_1.3_10_100.oracleGeneral",2048,0.00394039,100000000,458037
"zipf_1.3_10_100.oracleGeneral",2048,0.00381229,100000000,426062
"zipf_1.3_10_100.oracleGeneral",2048,0.00396829,100000000,464538
"zipf_1.3_10_100.oracleGeneral",2048,0.00385378,100000000,395545
"zipf_1.3_10_100.oracleGeneral",2048,0.00397156,100000000,481189
"zipf_1.3_10_100.oracleGeneral",2048,0.00385408,100000000,370838
"zipf_1.3_10_100.oracleGeneral",2048,0.00397247,100000000,501260
"zipf_1.3_10_100.oracleGeneral",2048,0.00385491,100000000,350193
"zipf_1.3_10_100.oracleGeneral",2048,0.00397391,100000000,517482
"zipf_1.3_10_100.oracleGeneral",2048,0.00385654,100000000,389976
"zipf_1.3_10_100.oracleGeneral",2048,0.00397361,100000000,474432
"zipf_1.3_10_100.oracleGeneral",2048,0.00385684,100000000,427110
"zipf_1.3_10_100.oracleGeneral",2048,0.00400696,100000000,433146
"zipf_1.3_10_100.oracleGeneral",2048,0.0038625,100000000,446287
"zipf_1.3_10_100.oracleGeneral",2048,0.00401147,100000000,407606
