trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted,n_miss,n_hit
"zipf_1_13.oracleGeneral",1,214956,0.150495,14968601,1415415,2252702,12715899
"zipf_1_13.oracleGeneral",1,214956,0.145359,14968601,833733,2175818,12792783
