trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"zipf_1_10_100.oracleGeneral",0,0.152749,100000000,9998373
"zipf_1_10_100.oracleGeneral",0,0.146647,100000000,5735338
"zipf_1_10_100.oracleGeneral",0,0.151534,100000000,4556342
"zipf_1_10_100.oracleGeneral",0,0.153859,100000000,4101376
"zipf_1_10_100.oracleGeneral",0,0.15541,100000000,3848033
"zipf_1_10_100.oracleGeneral",0,0.156413,100000000,3684494
"zipf_1_10_100.oracleGeneral",0,0.157176,100000000,3581778
"zipf_1_10_100.oracleGeneral",0,0.157764,100000000,3486933
"zipf_1_10_100.oracleGeneral",0,0.158245,100000000,3419412
"zipf_1_10_100.oracleGeneral",0,0.158646,100000000,3365873
"zipf_1_10_100.oracleGeneral",0,0.15899,100000000,3312065
"zipf_1_10_100.oracleGeneral",0,0.159285,100000000,3268982
"zipf_1_10_100.oracleGeneral",0,0.159538,100000000,3231439
"zipf_1_10_100.oracleGeneral",0,0.159773,100000000,3194407
"zipf_1_10_100.oracleGeneral",0,0.159983,100000000,3166769
"zipf_1_10_100.oracleGeneral",0,0.160168,100000000,3143367
"zipf_1_10_100.oracleGeneral",0,0.160338,100000000,3119286
"zipf_1_10_100.oracleGeneral",0,0.160495,100000000,3095787
"zipf_1_10_100.oracleGeneral",0,0.160637,100000000,3070676
"zipf_1_10_100.oracleGeneral",0,0.160768,100000000,3059887
