trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"block_traces_5.oracleGeneral.bin.zst",1,2844165,0.488581,14556172,1965400
"block_traces_5.oracleGeneral.bin.zst",1,2844165,0.488495,14556172,716629
"block_traces_5.oracleGeneral.bin.zst",1,2844165,0.488495,14556172,715568
"block_traces_5.oracleGeneral.bin.zst",1,2844165,0.488495,14556172,715566
"block_traces_5.oracleGeneral.bin.zst",1,2844165,0.488495,14556172,715566
"block_traces_5.oracleGeneral.bin.zst",1,2844165,0.488495,14556172,715566
"block_traces_5.oracleGeneral.bin.zst",1,2844165,0.488495,14556172,715566
"block_traces_5.oracleGeneral.bin.zst",1,2844165,0.488495,14556172,715566
"block_traces_5.oracleGeneral.bin.zst",1,2844165,0.488495,14556172,715566
"block_traces_5.oracleGeneral.bin.zst",1,2844165,0.488495,14556172,715566
"block_traces_5.oracleGeneral.bin.zst",1,2844165,0.488495,14556172,715566
"block_traces_5.oracleGeneral.bin.zst",1,2844165,0.488495,14556172,715566
"block_traces_5.oracleGeneral.bin.zst",1,2844165,0.488495,14556172,715566
"block_traces_5.oracleGeneral.bin.zst",1,2844165,0.488495,14556172,715566
"block_traces_5.oracleGeneral.bin.zst",1,2844165,0.488495,14556172,715566
"block_traces_5.oracleGeneral.bin.zst",1,2844165,0.488495,14556172,715566
"block_traces_5.oracleGeneral.bin.zst",1,2844165,0.488495,14556172,715566
"block_traces_5.oracleGeneral.bin.zst",1,2844165,0.488495,14556172,715566
"block_traces_5.oracleGeneral.bin.zst",1,2844165,0.488495,14556172,715566
"block_traces_5.oracleGeneral.bin.zst",1,2844165,0.488495,14556172,715566
