trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"block_traces_5.oracleGeneral.bin.zst",512,0.664961,14556172,2597456
"block_traces_5.oracleGeneral.bin.zst",512,0.648054,14556172,503862
"block_traces_5.oracleGeneral.bin.zst",512,0.647447,14556172,321399
"block_traces_5.oracleGeneral.bin.zst",512,0.647447,14556172,289960
"block_traces_5.oracleGeneral.bin.zst",512,0.647425,14556172,284499
"block_traces_5.oracleGeneral.bin.zst",512,0.647424,14556172,283403
"block_traces_5.oracleGeneral.bin.zst",512,0.647428,14556172,283083
"block_traces_5.oracleGeneral.bin.zst",512,0.647432,14556172,282968
"block_traces_5.oracleGeneral.bin.zst",512,0.647436,14556172,282886
"block_traces_5.oracleGeneral.bin.zst",512,0.647439,14556172,282823
"block_traces_5.oracleGeneral.bin.zst",512,0.647441,14556172,282778
"block_traces_5.oracleGeneral.bin.zst",512,0.647442,14556172,282750
"block_traces_5.oracleGeneral.bin.zst",512,0.647444,14556172,282717
"block_traces_5.oracleGeneral.bin.zst",512,0.647445,14556172,282688
"block_traces_5.oracleGeneral.bin.zst",512,0.647446,14556172,282664
"block_traces_5.oracleGeneral.bin.zst",512,0.647447,14556172,282642
"block_traces_5.oracleGeneral.bin.zst",512,0.647447,14556172,282626
"block_traces_5.oracleGeneral.bin.zst",512,0.647448,14556172,282601
"block_traces_5.oracleGeneral.bin.zst",512,0.647449,14556172,282577
"block_traces_5.oracleGeneral.bin.zst",512,0.64745,14556172,282558
