trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"msr_prxy_1.oracleGeneral.zst",1024,0.00280388,168638964,653558
"msr_prxy_1.oracleGeneral.zst",1024,0.00269228,168638964,533997
"msr_prxy_1.oracleGeneral.zst",1024,0.00270128,168638964,521329
"msr_prxy_1.oracleGeneral.zst",1024,0.00270557,168638964,528312
"msr_prxy_1.oracleGeneral.zst",1024,0.00270937,168638964,518873
"msr_prxy_1.oracleGeneral.zst",1024,0.00271135,168638964,518372
"msr_prxy_1.oracleGeneral.zst",1024,0.00271309,168638964,526262
"msr_prxy_1.oracleGeneral.zst",1024,0.00271449,168638964,517448
"msr_prxy_1.oracleGeneral.zst",1024,0.00271629,168638964,518292
"msr_prxy_1.oracleGeneral.zst",1024,0.00271771,168638964,524036
