trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"block_traces_5.oracleGeneral.bin.zst",256,0.729613,14556172,2128650
"block_traces_5.oracleGeneral.bin.zst",256,0.726764,14556172,225254
"block_traces_5.oracleGeneral.bin.zst",256,0.728838,14556172,153847
"block_traces_5.oracleGeneral.bin.zst",256,0.728867,14556172,150857
"block_traces_5.oracleGeneral.bin.zst",256,0.728874,14556172,150604
"block_traces_5.oracleGeneral.bin.zst",256,0.728876,14556172,150564
"block_traces_5.oracleGeneral.bin.zst",256,0.728877,14556172,150546
"block_traces_5.oracleGeneral.bin.zst",256,0.728878,14556172,150535
"block_traces_5.oracleGeneral.bin.zst",256,0.728878,14556172,150528
"block_traces_5.oracleGeneral.bin.zst",256,0.728879,14556172,150525
"block_traces_5.oracleGeneral.bin.zst",256,0.728879,14556172,150522
"block_traces_5.oracleGeneral.bin.zst",256,0.728879,14556172,150520
"block_traces_5.oracleGeneral.bin.zst",256,0.728879,14556172,150518
"block_traces_5.oracleGeneral.bin.zst",256,0.728879,14556172,150516
"block_traces_5.oracleGeneral.bin.zst",256,0.728879,14556172,150515
"block_traces_5.oracleGeneral.bin.zst",256,0.728879,14556172,150514
"block_traces_5.oracleGeneral.bin.zst",256,0.728879,14556172,150514
"block_traces_5.oracleGeneral.bin.zst",256,0.728879,14556172,150514
"block_traces_5.oracleGeneral.bin.zst",256,0.728879,14556172,150514
"block_traces_5.oracleGeneral.bin.zst",256,0.728879,14556172,150514
