trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"wiki_2019t.oracleGeneral.zst",0,163780,0.108628,207646002,13984564
"wiki_2019t.oracleGeneral.zst",0,163780,0.106952,207646002,9579640
"wiki_2019t.oracleGeneral.zst",0,163780,0.10679,207646002,9140223
"wiki_2019t.oracleGeneral.zst",0,163780,0.106775,207646002,9100080
"wiki_2019t.oracleGeneral.zst",0,163780,0.106774,207646002,9096885
"wiki_2019t.oracleGeneral.zst",0,163780,0.106774,207646002,9096691
"wiki_2019t.oracleGeneral.zst",0,163780,0.106774,207646002,9096683
"wiki_2019t.oracleGeneral.zst",0,163780,0.106774,207646002,9096683
"wiki_2019t.oracleGeneral.zst",0,163780,0.106774,207646002,9096683
"wiki_2019t.oracleGeneral.zst",0,163780,0.106774,207646002,9096683
"wiki_2019t.oracleGeneral.zst",0,163780,0.106774,207646002,9096683
"wiki_2019t.oracleGeneral.zst",0,163780,0.106774,207646002,9096683
"wiki_2019t.oracleGeneral.zst",0,163780,0.106774,207646002,9096683
"wiki_2019t.oracleGeneral.zst",0,163780,0.106774,207646002,9096683
"wiki_2019t.oracleGeneral.zst",0,163780,0.106774,207646002,9096683
"wiki_2019t.oracleGeneral.zst",0,163780,0.106774,207646002,9096683
"wiki_2019t.oracleGeneral.zst",0,163780,0.106774,207646002,9096683
"wiki_2019t.oracleGeneral.zst",0,163780,0.106774,207646002,9096683
"wiki_2019t.oracleGeneral.zst",0,163780,0.106774,207646002,9096683
"wiki_2019t.oracleGeneral.zst",0,163780,0.106774,207646002,9096683
