trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"zipf_1.oracleGeneral",0,160,0.288447,9098026,935409
"zipf_1.oracleGeneral",0,160,0.284798,9098026,548194
"zipf_1.oracleGeneral",0,160,0.284575,9098026,505297
"zipf_1.oracleGeneral",0,160,0.284563,9098026,498085
"zipf_1.oracleGeneral",0,160,0.284564,9098026,496898
"zipf_1.oracleGeneral",0,160,0.284566,9098026,496611
"zipf_1.oracleGeneral",0,160,0.284569,9098026,496543
"zipf_1.oracleGeneral",0,160,0.28457,9098026,497635
"zipf_1.oracleGeneral",0,160,0.28457,9098026,496712
"zipf_1.oracleGeneral",0,160,0.284571,9098026,496565
"zipf_1.oracleGeneral",0,160,0.284571,9098026,496512
"zipf_1.oracleGeneral",0,160,0.284572,9098026,496490
"zipf_1.oracleGeneral",0,160,0.284572,9098026,497155
"zipf_1.oracleGeneral",0,160,0.284573,9098026,497012
"zipf_1.oracleGeneral",0,160,0.284573,9098026,496599
"zipf_1.oracleGeneral",0,160,0.284574,9098026,496508
"zipf_1.oracleGeneral",0,160,0.284574,9098026,496469
"zipf_1.oracleGeneral",0,160,0.284574,9098026,496466
"zipf_1.oracleGeneral",0,160,0.284575,9098026,497454
"zipf_1.oracleGeneral",0,160,0.284575,9098026,496716
