trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"zipf_1.oracleGeneral",1,99988,0.213855,100000000,10273095
"zipf_1.oracleGeneral",1,99988,0.209623,100000000,5874077
"zipf_1.oracleGeneral",1,99988,0.209193,100000000,5336883
"zipf_1.oracleGeneral",1,99988,0.209141,100000000,5251380
"zipf_1.oracleGeneral",1,99988,0.209134,100000000,5233159
"zipf_1.oracleGeneral",1,99988,0.209132,100000000,5233030
"zipf_1.oracleGeneral",1,99988,0.209132,100000000,5229605
"zipf_1.oracleGeneral",1,99988,0.209132,100000000,5232217
"zipf_1.oracleGeneral",1,99988,0.209132,100000000,5229572
"zipf_1.oracleGeneral",1,99988,0.209132,100000000,5231882
"zipf_1.oracleGeneral",1,99988,0.209132,100000000,5229773
"zipf_1.oracleGeneral",1,99988,0.209132,100000000,5231403
"zipf_1.oracleGeneral",1,99988,0.209132,100000000,5230189
"zipf_1.oracleGeneral",1,99988,0.209133,100000000,5230557
"zipf_1.oracleGeneral",1,99988,0.209133,100000000,5230942
"zipf_1.oracleGeneral",1,99988,0.209133,100000000,5229118
"zipf_1.oracleGeneral",1,99988,0.209133,100000000,5232289
"zipf_1.oracleGeneral",1,99988,0.209133,100000000,5229120
"zipf_1.oracleGeneral",1,99988,0.209133,100000000,5232212
"zipf_1.oracleGeneral",1,99988,0.209133,100000000,5229141
