trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"zipf_0.7_10_100.oracleGeneral",38,0.872786,100000000,6833771
"zipf_0.7_10_100.oracleGeneral",38,0.871869,100000000,2793022
"zipf_0.7_10_100.oracleGeneral",38,0.878135,100000000,1975206
"zipf_0.7_10_100.oracleGeneral",38,0.880011,100000000,1692144
"zipf_0.7_10_100.oracleGeneral",38,0.881243,100000000,1530649
"zipf_0.7_10_100.oracleGeneral",38,0.882056,100000000,1420321
"zipf_0.7_10_100.oracleGeneral",38,0.882669,100000000,1338652
"zipf_0.7_10_100.oracleGeneral",38,0.883147,100000000,1274856
"zipf_0.7_10_100.oracleGeneral",38,0.883534,100000000,1223679
"zipf_0.7_10_100.oracleGeneral",38,0.883861,100000000,1180685
"zipf_0.7_10_100.oracleGeneral",38,0.88414,100000000,1144046
"zipf_0.7_10_100.oracleGeneral",38,0.88438,100000000,1112405
"zipf_0.7_10_100.oracleGeneral",38,0.884592,100000000,1084676
"zipf_0.7_10_100.oracleGeneral",38,0.884779,100000000,1060080
"zipf_0.7_10_100.oracleGeneral",38,0.884946,100000000,1038280
"zipf_0.7_10_100.oracleGeneral",38,0.885099,100000000,1018425
"zipf_0.7_10_100.oracleGeneral",38,0.885236,100000000,1000510
"zipf_0.7_10_100.oracleGeneral",38,0.885363,100000000,983961
"zipf_0.7_10_100.oracleGeneral",38,0.885479,100000000,968875
"zipf_0.7_10_100.oracleGeneral",38,0.885588,100000000,954736
