trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"2016_LUN1.oracleGeneral.zst",1,6024191,0.432124,492030661,91470796
"2016_LUN1.oracleGeneral.zst",1,6024191,0.425452,492030661,44486585
"2016_LUN1.oracleGeneral.zst",1,6024191,0.424946,492030661,40684767
"2016_LUN1.oracleGeneral.zst",1,6024191,0.424903,492030661,40163155
"2016_LUN1.oracleGeneral.zst",1,6024191,0.42491,492030661,40083371
"2016_LUN1.oracleGeneral.zst",1,6024191,0.42491,492030661,40070007
"2016_LUN1.oracleGeneral.zst",1,6024191,0.42491,492030661,40068617
"2016_LUN1.oracleGeneral.zst",1,6024191,0.42491,492030661,40068521
"2016_LUN1.oracleGeneral.zst",1,6024191,0.42491,492030661,40068519
"2016_LUN1.oracleGeneral.zst",1,6024191,0.42491,492030661,40068519
"2016_LUN1.oracleGeneral.zst",1,6024191,0.42491,492030661,40068519
"2016_LUN1.oracleGeneral.zst",1,6024191,0.42491,492030661,40068519
"2016_LUN1.oracleGeneral.zst",1,6024191,0.42491,492030661,40068519
"2016_LUN1.oracleGeneral.zst",1,6024191,0.42491,492030661,40068519
"2016_LUN1.oracleGeneral.zst",1,6024191,0.42491,492030661,40068519
"2016_LUN1.oracleGeneral.zst",1,6024191,0.42491,492030661,40068519
"2016_LUN1.oracleGeneral.zst",1,6024191,0.42491,492030661,40068519
"2016_LUN1.oracleGeneral.zst",1,6024191,0.42491,492030661,40068519
"2016_LUN1.oracleGeneral.zst",1,6024191,0.42491,492030661,40068519
"2016_LUN1.oracleGeneral.zst",1,6024191,0.42491,492030661,40068519
