trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"meta_kvcache_traces_1.oracleGeneral.bin.zst",1,17112,0.319958,335173084,41440439
"meta_kvcache_traces_1.oracleGeneral.bin.zst",1,17112,0.315479,335173084,9815807
"meta_kvcache_traces_1.oracleGeneral.bin.zst",1,17112,0.315291,335173084,8491195
"meta_kvcache_traces_1.oracleGeneral.bin.zst",1,17112,0.315272,335173084,8423281
"meta_kvcache_traces_1.oracleGeneral.bin.zst",1,17112,0.315268,335173084,8416506
"meta_kvcache_traces_1.oracleGeneral.bin.zst",1,17112,0.315267,335173084,8415217
"meta_kvcache_traces_1.oracleGeneral.bin.zst",1,17112,0.315267,335173084,8414939
"meta_kvcache_traces_1.oracleGeneral.bin.zst",1,17112,0.315267,335173084,8414856
"meta_kvcache_traces_1.oracleGeneral.bin.zst",1,17112,0.315267,335173084,8414839
"meta_kvcache_traces_1.oracleGeneral.bin.zst",1,17112,0.315267,335173084,8414837
"meta_kvcache_traces_1.oracleGeneral.bin.zst",1,17112,0.315267,335173084,8414837
"meta_kvcache_traces_1.oracleGeneral.bin.zst",1,17112,0.315267,335173084,8414837
"meta_kvcache_traces_1.oracleGeneral.bin.zst",1,17112,0.315267,335173084,8414837
"meta_kvcache_traces_1.oracleGeneral.bin.zst",1,17112,0.315267,335173084,8414837
"meta_kvcache_traces_1.oracleGeneral.bin.zst",1,17112,0.315267,335173084,8414837
"meta_kvcache_traces_1.oracleGeneral.bin.zst",1,17112,0.315267,335173084,8414837
"meta_kvcache_traces_1.oracleGeneral.bin.zst",1,17112,0.315267,335173084,8414837
"meta_kvcache_traces_1.oracleGeneral.bin.zst",1,17112,0.315267,335173084,8414837
"meta_kvcache_traces_1.oracleGeneral.bin.zst",1,17112,0.315267,335173084,8414837
"meta_kvcache_traces_1.oracleGeneral.bin.zst",1,17112,0.315267,335173084,8414837
