trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"7.oracleGeneral.zst",256,0.301649,265694431,19489517
"7.oracleGeneral.zst",256,0.30145,265694431,5221473
"7.oracleGeneral.zst",256,0.303562,265694431,4508269
"7.oracleGeneral.zst",256,0.304619,265694431,4124133
"7.oracleGeneral.zst",256,0.305484,265694431,3844999
"7.oracleGeneral.zst",256,0.306134,265694431,3632176
"7.oracleGeneral.zst",256,0.306675,265694431,3457296
"7.oracleGeneral.zst",256,0.307125,265694431,3311797
"7.oracleGeneral.zst",256,0.307523,265694431,3185444
"7.oracleGeneral.zst",256,0.307871,265694431,3074913
"7.oracleGeneral.zst",256,0.308176,265694431,2977853
"7.oracleGeneral.zst",256,0.308455,265694431,2890156
"7.oracleGeneral.zst",256,0.308702,265694431,2811814
"7.oracleGeneral.zst",256,0.308931,265694431,2740045
"7.oracleGeneral.zst",256,0.309142,265694431,2674284
"7.oracleGeneral.zst",256,0.309333,265694431,2614603
"7.oracleGeneral.zst",256,0.309513,265694431,2558644
"7.oracleGeneral.zst",256,0.309677,265694431,2507598
"7.oracleGeneral.zst",256,0.309829,265694431,2460060
"7.oracleGeneral.zst",256,0.309972,265694431,2415453
