trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"../trace/7.oracleGeneral.zst",128,0.312364,265694431,24075064
"../trace/7.oracleGeneral.zst",128,0.311995,265694431,8740069
"../trace/7.oracleGeneral.zst",128,0.315365,265694431,7555178
"../trace/7.oracleGeneral.zst",128,0.317032,265694431,6905500
"../trace/7.oracleGeneral.zst",128,0.318416,265694431,6440721
"../trace/7.oracleGeneral.zst",128,0.319469,265694431,6081200
"../trace/7.oracleGeneral.zst",128,0.320337,265694431,5787859
"../trace/7.oracleGeneral.zst",128,0.321078,265694431,5540879
"../trace/7.oracleGeneral.zst",128,0.32172,265694431,5328561
"../trace/7.oracleGeneral.zst",128,0.32228,265694431,5143728
