trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"1351.oracleGeneral.zst",512,0.870247,195824302,17635612
"1351.oracleGeneral.zst",512,0.865814,195824302,6945747
"1351.oracleGeneral.zst",512,0.872413,195824302,4881714
"1351.oracleGeneral.zst",512,0.874043,195824302,4175206
"1351.oracleGeneral.zst",512,0.875251,195824302,3797670
"1351.oracleGeneral.zst",512,0.876038,195824302,3521307
"1351.oracleGeneral.zst",512,0.876687,195824302,3308270
"1351.oracleGeneral.zst",512,0.877214,195824302,3139104
"1351.oracleGeneral.zst",512,0.877666,195824302,3009112
"1351.oracleGeneral.zst",512,0.878028,195824302,2901452
"1351.oracleGeneral.zst",512,0.878326,195824302,2806071
"1351.oracleGeneral.zst",512,0.878615,195824302,2725935
"1351.oracleGeneral.zst",512,0.878812,195824302,2658597
"1351.oracleGeneral.zst",512,0.879007,195824302,2599857
"1351.oracleGeneral.zst",512,0.879188,195824302,2546131
"1351.oracleGeneral.zst",512,0.87935,195824302,2494780
"1351.oracleGeneral.zst",512,0.879525,195824302,2447528
"1351.oracleGeneral.zst",512,0.879659,195824302,2407042
"1351.oracleGeneral.zst",512,0.879786,195824302,2374209
"1351.oracleGeneral.zst",512,0.879903,195824302,2341384
