trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"zipf_2_10_100.oracleGeneral",5,0.00066128,100000000,90194
"zipf_2_10_100.oracleGeneral",5,0.00063419,100000000,62306
"zipf_2_10_100.oracleGeneral",5,0.00065651,100000000,56424
"zipf_2_10_100.oracleGeneral",5,0.00066786,100000000,53494
"zipf_2_10_100.oracleGeneral",5,0.00067628,100000000,52147
"zipf_2_10_100.oracleGeneral",5,0.00068198,100000000,51198
"zipf_2_10_100.oracleGeneral",5,0.00068677,100000000,50171
"zipf_2_10_100.oracleGeneral",5,0.0006907,100000000,49718
"zipf_2_10_100.oracleGeneral",5,0.00069376,100000000,49213
"zipf_2_10_100.oracleGeneral",5,0.00069636,100000000,48487
"zipf_2_10_100.oracleGeneral",5,0.00069876,100000000,48365
"zipf_2_10_100.oracleGeneral",5,0.00070072,100000000,48085
"zipf_2_10_100.oracleGeneral",5,0.00070257,100000000,47803
"zipf_2_10_100.oracleGeneral",5,0.00070413,100000000,47305
"zipf_2_10_100.oracleGeneral",5,0.0007057,100000000,47387
"zipf_2_10_100.oracleGeneral",5,0.00070672,100000000,46906
"zipf_2_10_100.oracleGeneral",5,0.00070777,100000000,47047
"zipf_2_10_100.oracleGeneral",5,0.00070872,100000000,46604
"zipf_2_10_100.oracleGeneral",5,0.00070978,100000000,46716
"zipf_2_10_100.oracleGeneral",5,0.00071051,100000000,46399
