trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"zipf_0.3_10_100.oracleGeneral",1024,0.692937,100000000,25152117
"zipf_0.3_10_100.oracleGeneral",1024,0.65712,100000000,9437803
"zipf_0.3_10_100.oracleGeneral",1024,0.681693,100000000,3916661
"zipf_0.3_10_100.oracleGeneral",1024,0.69087,100000000,2051978
"zipf_0.3_10_100.oracleGeneral",1024,0.694991,100000000,1333108
"zipf_0.3_10_100.oracleGeneral",1024,0.69684,100000000,1023096
"zipf_0.3_10_100.oracleGeneral",1024,0.697888,100000000,860029
"zipf_0.3_10_100.oracleGeneral",1024,0.698548,100000000,761975
"zipf_0.3_10_100.oracleGeneral",1024,0.699004,100000000,696145
"zipf_0.3_10_100.oracleGeneral",1024,0.69934,100000000,648867
