trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"w01.oracleGeneral.bin.zst",2048,0.838382,215796257,14105626
"w01.oracleGeneral.bin.zst",2048,0.838274,215796257,855927
"w01.oracleGeneral.bin.zst",2048,0.838373,215796257,810482
"w01.oracleGeneral.bin.zst",2048,0.838381,215796257,806823
"w01.oracleGeneral.bin.zst",2048,0.838387,215796257,804952
"w01.oracleGeneral.bin.zst",2048,0.838392,215796257,803676
"w01.oracleGeneral.bin.zst",2048,0.838396,215796257,801954
"w01.oracleGeneral.bin.zst",2048,0.838399,215796257,801157
"w01.oracleGeneral.bin.zst",2048,0.838403,215796257,800175
"w01.oracleGeneral.bin.zst",2048,0.838405,215796257,798823
"w01.oracleGeneral.bin.zst",2048,0.838407,215796257,797840
"w01.oracleGeneral.bin.zst",2048,0.838409,215796257,797224
"w01.oracleGeneral.bin.zst",2048,0.838411,215796257,796827
"w01.oracleGeneral.bin.zst",2048,0.838412,215796257,796298
"w01.oracleGeneral.bin.zst",2048,0.838414,215796257,795657
"w01.oracleGeneral.bin.zst",2048,0.838416,215796257,795648
"w01.oracleGeneral.bin.zst",2048,0.838417,215796257,795371
"w01.oracleGeneral.bin.zst",2048,0.83842,215796257,794944
"w01.oracleGeneral.bin.zst",2048,0.838421,215796257,794668
"w01.oracleGeneral.bin.zst",2048,0.838422,215796257,794189
