trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"meta_rnha.oracleGeneral.zst",13,0.394988,96680668,12976801
"meta_rnha.oracleGeneral.zst",13,0.369486,96680668,11148792
"meta_rnha.oracleGeneral.zst",13,0.367042,96680668,8357705
"meta_rnha.oracleGeneral.zst",13,0.369765,96680668,7758339
"meta_rnha.oracleGeneral.zst",13,0.370222,96680668,7634893
"meta_rnha.oracleGeneral.zst",13,0.370467,96680668,7546860
"meta_rnha.oracleGeneral.zst",13,0.370488,96680668,7510970
"meta_rnha.oracleGeneral.zst",13,0.370541,96680668,7484170
"meta_rnha.oracleGeneral.zst",13,0.370623,96680668,7460365
"meta_rnha.oracleGeneral.zst",13,0.370736,96680668,7434463
"meta_rnha.oracleGeneral.zst",13,0.370791,96680668,7413100
"meta_rnha.oracleGeneral.zst",13,0.370799,96680668,7402222
"meta_rnha.oracleGeneral.zst",13,0.370837,96680668,7483358
"meta_rnha.oracleGeneral.zst",13,0.371009,96680668,7529555
"meta_rnha.oracleGeneral.zst",13,0.370993,96680668,7487393
"meta_rnha.oracleGeneral.zst",13,0.370982,96680668,7463783
"meta_rnha.oracleGeneral.zst",13,0.370984,96680668,7443268
"meta_rnha.oracleGeneral.zst",13,0.370985,96680668,7428403
"meta_rnha.oracleGeneral.zst",13,0.370987,96680668,7411342
"meta_rnha.oracleGeneral.zst",13,0.370992,96680668,7399024
