trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"zipf_0.7_10_100.oracleGeneral",2048,0.230564,100000000,27711680
"zipf_0.7_10_100.oracleGeneral",2048,0.196404,100000000,14329974
"zipf_0.7_10_100.oracleGeneral",2048,0.203065,100000000,11339612
"zipf_0.7_10_100.oracleGeneral",2048,0.209177,100000000,9792037
"zipf_0.7_10_100.oracleGeneral",2048,0.213336,100000000,8931808
"zipf_0.7_10_100.oracleGeneral",2048,0.216106,100000000,8356676
"zipf_0.7_10_100.oracleGeneral",2048,0.218103,100000000,7965441
"zipf_0.7_10_100.oracleGeneral",2048,0.219612,100000000,7683366
"zipf_0.7_10_100.oracleGeneral",2048,0.220781,100000000,7474496
"zipf_0.7_10_100.oracleGeneral",2048,0.221656,100000000,7314196
