trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"cluster50.oracleGeneral.zst",0,4133,0.204041,139655585,37945441
"cluster50.oracleGeneral.zst",0,4133,0.195464,139655585,9163544
"cluster50.oracleGeneral.zst",0,4133,0.194869,139655585,8434602
"cluster50.oracleGeneral.zst",0,4133,0.194815,139655585,8373758
"cluster50.oracleGeneral.zst",0,4133,0.194808,139655585,8367652
"cluster50.oracleGeneral.zst",0,4133,0.194807,139655585,8366921
"cluster50.oracleGeneral.zst",0,4133,0.194807,139655585,8366825
"cluster50.oracleGeneral.zst",0,4133,0.194807,139655585,8366824
"cluster50.oracleGeneral.zst",0,4133,0.194807,139655585,8366824
"cluster50.oracleGeneral.zst",0,4133,0.194807,139655585,8366824
"cluster50.oracleGeneral.zst",0,4133,0.194807,139655585,8366824
"cluster50.oracleGeneral.zst",0,4133,0.194807,139655585,8366824
"cluster50.oracleGeneral.zst",0,4133,0.194807,139655585,8366824
"cluster50.oracleGeneral.zst",0,4133,0.194807,139655585,8366824
"cluster50.oracleGeneral.zst",0,4133,0.194807,139655585,8366824
"cluster50.oracleGeneral.zst",0,4133,0.194807,139655585,8366824
"cluster50.oracleGeneral.zst",0,4133,0.194807,139655585,8366824
"cluster50.oracleGeneral.zst",0,4133,0.194807,139655585,8366824
"cluster50.oracleGeneral.zst",0,4133,0.194807,139655585,8366824
"cluster50.oracleGeneral.zst",0,4133,0.194807,139655585,8366824
