trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted,n_miss,n_hit
"w13.oracleGeneral.bin.zst",1,556170,0.293835,39822877,3917758,11701350,28121527
"w13.oracleGeneral.bin.zst",1,556170,0.291075,39822877,635996,11591458,28231419
