trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"block_traces_5.oracleGeneral.bin.zst",1,0.489484,14556172,2423091
"block_traces_5.oracleGeneral.bin.zst",1,0.489078,14556172,803620
"block_traces_5.oracleGeneral.bin.zst",1,0.48904,14556172,421288
"block_traces_5.oracleGeneral.bin.zst",1,0.48904,14556172,421260
"block_traces_5.oracleGeneral.bin.zst",1,0.48904,14556172,421260
"block_traces_5.oracleGeneral.bin.zst",1,0.48904,14556172,421260
"block_traces_5.oracleGeneral.bin.zst",1,0.48904,14556172,421260
"block_traces_5.oracleGeneral.bin.zst",1,0.48904,14556172,421260
"block_traces_5.oracleGeneral.bin.zst",1,0.48904,14556172,421260
"block_traces_5.oracleGeneral.bin.zst",1,0.48904,14556172,421260
"block_traces_5.oracleGeneral.bin.zst",1,0.48904,14556172,421260
"block_traces_5.oracleGeneral.bin.zst",1,0.48904,14556172,421260
"block_traces_5.oracleGeneral.bin.zst",1,0.48904,14556172,421260
"block_traces_5.oracleGeneral.bin.zst",1,0.48904,14556172,421260
"block_traces_5.oracleGeneral.bin.zst",1,0.48904,14556172,421260
"block_traces_5.oracleGeneral.bin.zst",1,0.48904,14556172,421260
"block_traces_5.oracleGeneral.bin.zst",1,0.48904,14556172,421260
"block_traces_5.oracleGeneral.bin.zst",1,0.48904,14556172,421260
"block_traces_5.oracleGeneral.bin.zst",1,0.48904,14556172,421260
"block_traces_5.oracleGeneral.bin.zst",1,0.48904,14556172,421260
