trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"zipf_1_10_100.oracleGeneral",1525,0.0897589,100000000,9237721
"zipf_1_10_100.oracleGeneral",1525,0.0809724,100000000,5394903
"zipf_1_10_100.oracleGeneral",1525,0.0834681,100000000,4358455
"zipf_1_10_100.oracleGeneral",1525,0.0851572,100000000,3959767
"zipf_1_10_100.oracleGeneral",1525,0.0862239,100000000,3723934
"zipf_1_10_100.oracleGeneral",1525,0.0868935,100000000,3593254
"zipf_1_10_100.oracleGeneral",1525,0.0873621,100000000,3527316
"zipf_1_10_100.oracleGeneral",1525,0.0876998,100000000,3444053
"zipf_1_10_100.oracleGeneral",1525,0.0879568,100000000,3428581
"zipf_1_10_100.oracleGeneral",1525,0.0881602,100000000,3378569
"zipf_1_10_100.oracleGeneral",1525,0.08832,100000000,3362862
"zipf_1_10_100.oracleGeneral",1525,0.0884531,100000000,3321202
"zipf_1_10_100.oracleGeneral",1525,0.0885609,100000000,3336274
"zipf_1_10_100.oracleGeneral",1525,0.0886535,100000000,3291596
"zipf_1_10_100.oracleGeneral",1525,0.0887311,100000000,3307115
"zipf_1_10_100.oracleGeneral",1525,0.0887954,100000000,3273535
"zipf_1_10_100.oracleGeneral",1525,0.0888489,100000000,3276425
"zipf_1_10_100.oracleGeneral",1525,0.0888941,100000000,3270085
"zipf_1_10_100.oracleGeneral",1525,0.0889327,100000000,3248563
"zipf_1_10_100.oracleGeneral",1525,0.0889662,100000000,3270361
