trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",2048,0.159467,442393092,85970828
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",2048,0.154527,442393092,45094920
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",2048,0.159539,442393092,40342832
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",2048,0.162418,442393092,37829782
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",2048,0.164874,442393092,36057191
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",2048,0.16697,442393092,34584762
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",2048,0.168892,442393092,33391172
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",2048,0.170416,442393092,32423154
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",2048,0.172021,442393092,31459417
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",2048,0.17329,442393092,30655504
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",2048,0.17458,442393092,29871884
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",2048,0.175716,442393092,29161484
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",2048,0.176801,442393092,28502187
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",2048,0.177927,442393092,27847890
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",2048,0.178844,442393092,27274501
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",2048,0.17974,442393092,26708184
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",2048,0.18066,442393092,26178735
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",2048,0.181439,442393092,25710489
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",2048,0.182194,442393092,25241464
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",2048,0.182863,442393092,24799836
