trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"7.oracleGeneral.zst",0,0.295858,265694431,16701078
"7.oracleGeneral.zst",0,0.295542,265694431,3329904
"7.oracleGeneral.zst",0,0.296968,265694431,2812844
"7.oracleGeneral.zst",0,0.297635,265694431,2584882
"7.oracleGeneral.zst",0,0.298145,265694431,2426332
"7.oracleGeneral.zst",0,0.298529,265694431,2305758
"7.oracleGeneral.zst",0,0.298838,265694431,2208587
"7.oracleGeneral.zst",0,0.299097,265694431,2127289
"7.oracleGeneral.zst",0,0.299319,265694431,2058308
"7.oracleGeneral.zst",0,0.299512,265694431,1998422
"7.oracleGeneral.zst",0,0.299683,265694431,1945301
"7.oracleGeneral.zst",0,0.299834,265694431,1898420
"7.oracleGeneral.zst",0,0.299971,265694431,1855796
"7.oracleGeneral.zst",0,0.300097,265694431,1817051
"7.oracleGeneral.zst",0,0.300211,265694431,1781925
"7.oracleGeneral.zst",0,0.300315,265694431,1749702
"7.oracleGeneral.zst",0,0.300412,265694431,1719874
"7.oracleGeneral.zst",0,0.300503,265694431,1692109
"7.oracleGeneral.zst",0,0.300587,265694431,1666319
"7.oracleGeneral.zst",0,0.300665,265694431,1642311
