trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,1490918,0.0949358,442393092,31946046
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,1490918,0.0935363,442393092,17127543
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,1490918,0.0935272,442393092,15922923
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,1490918,0.0935406,442393092,15833896
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,1490918,0.0935423,442393092,15818191
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,1490918,0.0935434,442393092,15818267
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,1490918,0.0935434,442393092,15815019
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,1490918,0.0935434,442393092,15814946
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,1490918,0.0935435,442393092,15815298
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,1490918,0.0935435,442393092,15814610
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,1490918,0.0935435,442393092,15815080
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,1490918,0.0935435,442393092,15815038
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,1490918,0.0935436,442393092,15814538
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,1490918,0.0935436,442393092,15815362
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,1490918,0.0935436,442393092,15814447
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,1490918,0.0935436,442393092,15814698
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,1490918,0.0935436,442393092,15815106
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,1490918,0.0935436,442393092,15814443
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,1490918,0.0935436,442393092,15814724
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",1,1490918,0.0935436,442393092,15815085
