trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"cluster50.oracleGeneral.zst",256,0.645667,139655585,46084765
"cluster50.oracleGeneral.zst",256,0.639365,139655585,7012445
"cluster50.oracleGeneral.zst",256,0.659702,139655585,3199663
"cluster50.oracleGeneral.zst",256,0.666435,139655585,1893305
"cluster50.oracleGeneral.zst",256,0.669667,139655585,1301341
"cluster50.oracleGeneral.zst",256,0.671303,139655585,978992
"cluster50.oracleGeneral.zst",256,0.672334,139655585,782247
"cluster50.oracleGeneral.zst",256,0.67298,139655585,654812
"cluster50.oracleGeneral.zst",256,0.67343,139655585,567644
"cluster50.oracleGeneral.zst",256,0.673744,139655585,505984
"cluster50.oracleGeneral.zst",256,0.673975,139655585,460887
"cluster50.oracleGeneral.zst",256,0.674148,139655585,427202
"cluster50.oracleGeneral.zst",256,0.67428,139655585,401461
"cluster50.oracleGeneral.zst",256,0.674381,139655585,381615
"cluster50.oracleGeneral.zst",256,0.674461,139655585,365928
"cluster50.oracleGeneral.zst",256,0.674523,139655585,353597
"cluster50.oracleGeneral.zst",256,0.674576,139655585,343476
"cluster50.oracleGeneral.zst",256,0.674617,139655585,335453
"cluster50.oracleGeneral.zst",256,0.674651,139655585,328874
"cluster50.oracleGeneral.zst",256,0.674679,139655585,323383
