trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"zipf_0.7.oracleGeneral",0,1,0.981097,2998089,43109
"zipf_0.7.oracleGeneral",0,1,0.981075,2998089,14535
"zipf_0.7.oracleGeneral",0,1,0.981075,2998089,14231
"zipf_0.7.oracleGeneral",0,1,0.981075,2998089,14227
"zipf_0.7.oracleGeneral",0,1,0.981075,2998089,14226
"zipf_0.7.oracleGeneral",0,1,0.981075,2998089,14226
"zipf_0.7.oracleGeneral",0,1,0.981075,2998089,14226
"zipf_0.7.oracleGeneral",0,1,0.981075,2998089,14226
"zipf_0.7.oracleGeneral",0,1,0.981075,2998089,14226
"zipf_0.7.oracleGeneral",0,1,0.981075,2998089,14226
"zipf_0.7.oracleGeneral",0,1,0.981075,2998089,14226
"zipf_0.7.oracleGeneral",0,1,0.981075,2998089,14226
"zipf_0.7.oracleGeneral",0,1,0.981075,2998089,14226
"zipf_0.7.oracleGeneral",0,1,0.981075,2998089,14226
"zipf_0.7.oracleGeneral",0,1,0.981075,2998089,14226
"zipf_0.7.oracleGeneral",0,1,0.981075,2998089,14226
"zipf_0.7.oracleGeneral",0,1,0.981075,2998089,14226
"zipf_0.7.oracleGeneral",0,1,0.981075,2998089,14226
"zipf_0.7.oracleGeneral",0,1,0.981075,2998089,14226
"zipf_0.7.oracleGeneral",0,1,0.981075,2998089,14226
