trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"2016_LUN6.oracleGeneral.zst",1,14478714,0.214693,655119703,155759449
"2016_LUN6.oracleGeneral.zst",1,14478714,0.203204,655119703,87267928
"2016_LUN6.oracleGeneral.zst",1,14478714,0.202839,655119703,83002940
"2016_LUN6.oracleGeneral.zst",1,14478714,0.202793,655119703,82606733
"2016_LUN6.oracleGeneral.zst",1,14478714,0.20279,655119703,82571942
"2016_LUN6.oracleGeneral.zst",1,14478714,0.202789,655119703,82569047
"2016_LUN6.oracleGeneral.zst",1,14478714,0.202789,655119703,82568849
"2016_LUN6.oracleGeneral.zst",1,14478714,0.202789,655119703,82568845
"2016_LUN6.oracleGeneral.zst",1,14478714,0.202789,655119703,82568845
"2016_LUN6.oracleGeneral.zst",1,14478714,0.202789,655119703,82568845
"2016_LUN6.oracleGeneral.zst",1,14478714,0.202789,655119703,82568845
"2016_LUN6.oracleGeneral.zst",1,14478714,0.202789,655119703,82568845
"2016_LUN6.oracleGeneral.zst",1,14478714,0.202789,655119703,82568845
"2016_LUN6.oracleGeneral.zst",1,14478714,0.202789,655119703,82568845
"2016_LUN6.oracleGeneral.zst",1,14478714,0.202789,655119703,82568845
"2016_LUN6.oracleGeneral.zst",1,14478714,0.202789,655119703,82568845
"2016_LUN6.oracleGeneral.zst",1,14478714,0.202789,655119703,82568845
"2016_LUN6.oracleGeneral.zst",1,14478714,0.202789,655119703,82568845
"2016_LUN6.oracleGeneral.zst",1,14478714,0.202789,655119703,82568845
"2016_LUN6.oracleGeneral.zst",1,14478714,0.202789,655119703,82568845
