trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"cluster50.oracleGeneral.zst",1024,0.459033,139655585,47360904
"cluster50.oracleGeneral.zst",1024,0.448383,139655585,11868812
"cluster50.oracleGeneral.zst",1024,0.455714,139655585,8981726
"cluster50.oracleGeneral.zst",1024,0.460626,139655585,7582953
"cluster50.oracleGeneral.zst",1024,0.463827,139655585,6783331
"cluster50.oracleGeneral.zst",1024,0.466157,139655585,6260825
"cluster50.oracleGeneral.zst",1024,0.467955,139655585,5890739
"cluster50.oracleGeneral.zst",1024,0.469408,139655585,5609251
"cluster50.oracleGeneral.zst",1024,0.470621,139655585,5383831
"cluster50.oracleGeneral.zst",1024,0.471647,139655585,5197939
"cluster50.oracleGeneral.zst",1024,0.472535,139655585,5040203
"cluster50.oracleGeneral.zst",1024,0.473308,139655585,4904115
"cluster50.oracleGeneral.zst",1024,0.473992,139655585,4784738
"cluster50.oracleGeneral.zst",1024,0.474603,139655585,4678681
"cluster50.oracleGeneral.zst",1024,0.475151,139655585,4583466
"cluster50.oracleGeneral.zst",1024,0.475645,139655585,4498068
"cluster50.oracleGeneral.zst",1024,0.476095,139655585,4420346
"cluster50.oracleGeneral.zst",1024,0.47651,139655585,4349381
"cluster50.oracleGeneral.zst",1024,0.476889,139655585,4284173
"cluster50.oracleGeneral.zst",1024,0.477239,139655585,4223955
