trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"msr_prxy_1.oracleGeneral.zst",128,0.31943,168638964,26542223
"msr_prxy_1.oracleGeneral.zst",128,0.29315,168638964,25039057
"msr_prxy_1.oracleGeneral.zst",128,0.282258,168638964,24481485
"msr_prxy_1.oracleGeneral.zst",128,0.276806,168638964,23836252
"msr_prxy_1.oracleGeneral.zst",128,0.273753,168638964,23442260
"msr_prxy_1.oracleGeneral.zst",128,0.271044,168638964,23129372
"msr_prxy_1.oracleGeneral.zst",128,0.269559,168638964,22908656
"msr_prxy_1.oracleGeneral.zst",128,0.269025,168638964,22636654
"msr_prxy_1.oracleGeneral.zst",128,0.266594,168638964,22594108
"msr_prxy_1.oracleGeneral.zst",128,0.265675,168638964,22478548
