trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"zipf_1.7_10_100.oracleGeneral",128,0.00077872,100000000,49589
"zipf_1.7_10_100.oracleGeneral",128,0.00061221,100000000,56006
"zipf_1.7_10_100.oracleGeneral",128,0.00061915,100000000,47203
"zipf_1.7_10_100.oracleGeneral",128,0.00061968,100000000,44366
"zipf_1.7_10_100.oracleGeneral",128,0.00062046,100000000,43487
"zipf_1.7_10_100.oracleGeneral",128,0.00062062,100000000,43123
"zipf_1.7_10_100.oracleGeneral",128,0.00062076,100000000,49547
"zipf_1.7_10_100.oracleGeneral",128,0.00062217,100000000,44718
"zipf_1.7_10_100.oracleGeneral",128,0.00062181,100000000,43706
"zipf_1.7_10_100.oracleGeneral",128,0.00062175,100000000,43312
"zipf_1.7_10_100.oracleGeneral",128,0.00062217,100000000,42981
"zipf_1.7_10_100.oracleGeneral",128,0.00062217,100000000,48106
"zipf_1.7_10_100.oracleGeneral",128,0.00062293,100000000,45150
"zipf_1.7_10_100.oracleGeneral",128,0.00062379,100000000,43858
"zipf_1.7_10_100.oracleGeneral",128,0.00062321,100000000,43267
"zipf_1.7_10_100.oracleGeneral",128,0.00062317,100000000,42993
"zipf_1.7_10_100.oracleGeneral",128,0.00062326,100000000,45287
"zipf_1.7_10_100.oracleGeneral",128,0.00062352,100000000,46912
"zipf_1.7_10_100.oracleGeneral",128,0.00062367,100000000,44212
"zipf_1.7_10_100.oracleGeneral",128,0.00062419,100000000,43445
