trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted,n_miss,n_hit
"w78.oracleGeneral.bin.zst",1,203450,0.291287,5493106,650423,1600071,3893035
"w78.oracleGeneral.bin.zst",1,203450,0.273135,5493106,355644,1500361,3992745
