trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"../trace/wiki_2019t.oracleGeneral.zst",1024,0.731021,207646002,29059808
"../trace/wiki_2019t.oracleGeneral.zst",1024,0.725562,207646002,10908434
"../trace/wiki_2019t.oracleGeneral.zst",1024,0.737129,207646002,7084191
"../trace/wiki_2019t.oracleGeneral.zst",1024,0.741004,207646002,5799933
"../trace/wiki_2019t.oracleGeneral.zst",1024,0.743434,207646002,5115502
"../trace/wiki_2019t.oracleGeneral.zst",1024,0.745,207646002,4672515
"../trace/wiki_2019t.oracleGeneral.zst",1024,0.74615,207646002,4351271
"../trace/wiki_2019t.oracleGeneral.zst",1024,0.747039,207646002,4103047
"../trace/wiki_2019t.oracleGeneral.zst",1024,0.747761,207646002,3902770
"../trace/wiki_2019t.oracleGeneral.zst",1024,0.74836,207646002,3736671
