trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"zipf_1.oracleGeneral",1,199988,0.152787,100000000,10005116
"zipf_1.oracleGeneral",1,199988,0.147368,100000000,5679168
