trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted,n_miss,n_hit
"zipf_1_1.oracleGeneral",1,4327,0.471845,15383637,1607838,7258691,8124946
"zipf_1_1.oracleGeneral",1,4327,0.470831,15383637,935585,7243087,8140550
