trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"7.oracleGeneral.zst",1,4808,0.341883,265694431,30582135
"7.oracleGeneral.zst",1,4808,0.339807,265694431,13598964
"7.oracleGeneral.zst",1,4808,0.339774,265694431,12974065
"7.oracleGeneral.zst",1,4808,0.339774,265694431,12933046
"7.oracleGeneral.zst",1,4808,0.339774,265694431,12929273
"7.oracleGeneral.zst",1,4808,0.339774,265694431,12928883
"7.oracleGeneral.zst",1,4808,0.339774,265694431,12928833
"7.oracleGeneral.zst",1,4808,0.339774,265694431,12928825
"7.oracleGeneral.zst",1,4808,0.339774,265694431,12928824
"7.oracleGeneral.zst",1,4808,0.339774,265694431,12928824
"7.oracleGeneral.zst",1,4808,0.339774,265694431,12928824
"7.oracleGeneral.zst",1,4808,0.339774,265694431,12928824
"7.oracleGeneral.zst",1,4808,0.339774,265694431,12928824
"7.oracleGeneral.zst",1,4808,0.339774,265694431,12928824
"7.oracleGeneral.zst",1,4808,0.339774,265694431,12928824
"7.oracleGeneral.zst",1,4808,0.339774,265694431,12928824
"7.oracleGeneral.zst",1,4808,0.339774,265694431,12928824
"7.oracleGeneral.zst",1,4808,0.339774,265694431,12928824
"7.oracleGeneral.zst",1,4808,0.339774,265694431,12928824
"7.oracleGeneral.zst",1,4808,0.339774,265694431,12928824
