trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"meta_rnha.oracleGeneral.zst",128,0.841048,96680668,6246080
"meta_rnha.oracleGeneral.zst",128,0.838013,96680668,1035369
"meta_rnha.oracleGeneral.zst",128,0.840571,96680668,543399
"meta_rnha.oracleGeneral.zst",128,0.84115,96680668,422967
"meta_rnha.oracleGeneral.zst",128,0.841533,96680668,370359
"meta_rnha.oracleGeneral.zst",128,0.841736,96680668,339918
"meta_rnha.oracleGeneral.zst",128,0.841878,96680668,319993
"meta_rnha.oracleGeneral.zst",128,0.841981,96680668,305642
"meta_rnha.oracleGeneral.zst",128,0.842062,96680668,294502
"meta_rnha.oracleGeneral.zst",128,0.842126,96680668,285707
"meta_rnha.oracleGeneral.zst",128,0.842181,96680668,278261
"meta_rnha.oracleGeneral.zst",128,0.842226,96680668,272147
"meta_rnha.oracleGeneral.zst",128,0.842266,96680668,266827
"meta_rnha.oracleGeneral.zst",128,0.8423,96680668,262208
"meta_rnha.oracleGeneral.zst",128,0.842331,96680668,258126
"meta_rnha.oracleGeneral.zst",128,0.842358,96680668,254565
"meta_rnha.oracleGeneral.zst",128,0.842382,96680668,251335
"meta_rnha.oracleGeneral.zst",128,0.842404,96680668,248377
"meta_rnha.oracleGeneral.zst",128,0.842425,96680668,245678
"meta_rnha.oracleGeneral.zst",128,0.842444,96680668,243190
