trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted,n_miss,n_hit
"zipf_1_4.oracleGeneral",0,1611,0.0964492,13996543,1086311,1349956,12646587
"zipf_1_4.oracleGeneral",0,1611,0.0913142,13996543,709691,1278083,12718460
