trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted,n_miss,n_hit
"zipf_1_1.oracleGeneral",0,330,0.227475,15383637,1562755,3499386,11884251
"zipf_1_1.oracleGeneral",0,330,0.223838,15383637,902211,3443438,11940199
