trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"cluster50.oracleGeneral.zst",1,0.0589366,139655585,15789065
"cluster50.oracleGeneral.zst",1,0.0505251,139655585,5342767
"cluster50.oracleGeneral.zst",1,0.0503751,139655585,4853302
"cluster50.oracleGeneral.zst",1,0.0504731,139655585,4798527
"cluster50.oracleGeneral.zst",1,0.0505374,139655585,4766612
"cluster50.oracleGeneral.zst",1,0.050569,139655585,4756578
"cluster50.oracleGeneral.zst",1,0.0505859,139655585,4750720
"cluster50.oracleGeneral.zst",1,0.0505962,139655585,4747364
"cluster50.oracleGeneral.zst",1,0.0506025,139655585,4747446
"cluster50.oracleGeneral.zst",1,0.0506057,139655585,4750821
"cluster50.oracleGeneral.zst",1,0.0506066,139655585,4749479
"cluster50.oracleGeneral.zst",1,0.0506084,139655585,4751145
"cluster50.oracleGeneral.zst",1,0.0506097,139655585,4751382
"cluster50.oracleGeneral.zst",1,0.0506101,139655585,4749905
"cluster50.oracleGeneral.zst",1,0.0506106,139655585,4743708
"cluster50.oracleGeneral.zst",1,0.0506108,139655585,4743777
"cluster50.oracleGeneral.zst",1,0.0506111,139655585,4742634
"cluster50.oracleGeneral.zst",1,0.0506111,139655585,4741961
"cluster50.oracleGeneral.zst",1,0.0506112,139655585,4744098
"cluster50.oracleGeneral.zst",1,0.0506113,139655585,4749283
