trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",0,23295,0.0492445,442393092,16276237
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",0,23295,0.0432692,442393092,12286014
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",0,23295,0.0424504,442393092,10566418
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",0,23295,0.0418584,442393092,10439134
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",0,23295,0.0419084,442393092,9969793
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",0,23295,0.0422812,442393092,9806572
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",0,23295,0.042188,442393092,10025372
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",0,23295,0.0422507,442393092,10032882
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",0,23295,0.0421759,442393092,9919010
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",0,23295,0.0423788,442393092,9761747
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",0,23295,0.0421608,442393092,9772494
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",0,23295,0.0423135,442393092,9996911
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",0,23295,0.0422115,442393092,9950450
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",0,23295,0.0423316,442393092,9953123
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",0,23295,0.0422573,442393092,9667262
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",0,23295,0.0423983,442393092,9789762
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",0,23295,0.0422082,442393092,9924115
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",0,23295,0.0424104,442393092,9901842
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",0,23295,0.0422609,442393092,9845498
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",0,23295,0.0423784,442393092,9678538
