trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted,n_miss,n_hit
"w85.oracleGeneral.bin.zst",0,2282,0.816212,4790048,217348,3909693,880355
"w85.oracleGeneral.bin.zst",0,2282,0.816162,4790048,13759,3909457,880591
