trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"7.oracleGeneral.zst",1024,0.275258,265694431,19246415
"7.oracleGeneral.zst",1024,0.272801,265694431,2969302
"7.oracleGeneral.zst",1024,0.27512,265694431,1707754
"7.oracleGeneral.zst",1024,0.275652,265694431,1469564
"7.oracleGeneral.zst",1024,0.275965,265694431,1355962
"7.oracleGeneral.zst",1024,0.276198,265694431,1279282
"7.oracleGeneral.zst",1024,0.276382,265694431,1221266
"7.oracleGeneral.zst",1024,0.276535,265694431,1173867
"7.oracleGeneral.zst",1024,0.27666,265694431,1134911
"7.oracleGeneral.zst",1024,0.276767,265694431,1101329
"7.oracleGeneral.zst",1024,0.276862,265694431,1071346
"7.oracleGeneral.zst",1024,0.276944,265694431,1044559
"7.oracleGeneral.zst",1024,0.277023,265694431,1020364
"7.oracleGeneral.zst",1024,0.277094,265694431,998813
"7.oracleGeneral.zst",1024,0.277155,265694431,979555
"7.oracleGeneral.zst",1024,0.277212,265694431,961732
"7.oracleGeneral.zst",1024,0.277266,265694431,945362
"7.oracleGeneral.zst",1024,0.277317,265694431,930090
"7.oracleGeneral.zst",1024,0.277363,265694431,916188
"7.oracleGeneral.zst",1024,0.277406,265694431,903159
