trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted,n_miss,n_hit
"zipf_1_17.oracleGeneral",0,939,0.135454,38997001,3775047,5282306,33714695
"zipf_1_17.oracleGeneral",0,939,0.12971,38997001,2176624,5058314,33938687
