trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"msr_prxy_1.oracleGeneral.zst",1,78045,0.00249043,168638964,290360
"msr_prxy_1.oracleGeneral.zst",1,78045,0.00248145,168638964,231928
"msr_prxy_1.oracleGeneral.zst",1,78045,0.00248116,168638964,226154
"msr_prxy_1.oracleGeneral.zst",1,78045,0.00248116,168638964,226010
"msr_prxy_1.oracleGeneral.zst",1,78045,0.00248116,168638964,226009
"msr_prxy_1.oracleGeneral.zst",1,78045,0.00248116,168638964,226009
"msr_prxy_1.oracleGeneral.zst",1,78045,0.00248116,168638964,226009
"msr_prxy_1.oracleGeneral.zst",1,78045,0.00248116,168638964,226009
"msr_prxy_1.oracleGeneral.zst",1,78045,0.00248116,168638964,226009
"msr_prxy_1.oracleGeneral.zst",1,78045,0.00248116,168638964,226009
"msr_prxy_1.oracleGeneral.zst",1,78045,0.00248116,168638964,226009
"msr_prxy_1.oracleGeneral.zst",1,78045,0.00248116,168638964,226009
"msr_prxy_1.oracleGeneral.zst",1,78045,0.00248116,168638964,226009
"msr_prxy_1.oracleGeneral.zst",1,78045,0.00248116,168638964,226009
"msr_prxy_1.oracleGeneral.zst",1,78045,0.00248116,168638964,226009
"msr_prxy_1.oracleGeneral.zst",1,78045,0.00248116,168638964,226009
"msr_prxy_1.oracleGeneral.zst",1,78045,0.00248116,168638964,226009
"msr_prxy_1.oracleGeneral.zst",1,78045,0.00248116,168638964,226009
"msr_prxy_1.oracleGeneral.zst",1,78045,0.00248116,168638964,226009
"msr_prxy_1.oracleGeneral.zst",1,78045,0.00248116,168638964,226009
