trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"zipf_2_10_100.oracleGeneral",0,0.0003385,100000000,44381
"zipf_2_10_100.oracleGeneral",0,0.00031317,100000000,31943
"zipf_2_10_100.oracleGeneral",0,0.00032154,100000000,28850
"zipf_2_10_100.oracleGeneral",0,0.00032613,100000000,28133
"zipf_2_10_100.oracleGeneral",0,0.0003291,100000000,27373
"zipf_2_10_100.oracleGeneral",0,0.00033108,100000000,26762
"zipf_2_10_100.oracleGeneral",0,0.00033248,100000000,26806
"zipf_2_10_100.oracleGeneral",0,0.00033367,100000000,26605
"zipf_2_10_100.oracleGeneral",0,0.00033454,100000000,26472
"zipf_2_10_100.oracleGeneral",0,0.00033504,100000000,26358
"zipf_2_10_100.oracleGeneral",0,0.00033559,100000000,26206
"zipf_2_10_100.oracleGeneral",0,0.00033602,100000000,25658
"zipf_2_10_100.oracleGeneral",0,0.00033628,100000000,26195
"zipf_2_10_100.oracleGeneral",0,0.00033649,100000000,26148
"zipf_2_10_100.oracleGeneral",0,0.0003367,100000000,26084
"zipf_2_10_100.oracleGeneral",0,0.00033689,100000000,25858
"zipf_2_10_100.oracleGeneral",0,0.00033711,100000000,25646
"zipf_2_10_100.oracleGeneral",0,0.00033714,100000000,26054
"zipf_2_10_100.oracleGeneral",0,0.00033718,100000000,26011
"zipf_2_10_100.oracleGeneral",0,0.00033727,100000000,25852
