trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted,n_miss,n_hit
"w101.oracleGeneral.bin.zst",0,256,0.754186,3587707,394867,2705799,881908
"w101.oracleGeneral.bin.zst",0,256,0.75397,3587707,68127,2705022,882685
