trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"w01.oracleGeneral.bin.zst",2048,0.838382,215796257,14105626
"w01.oracleGeneral.bin.zst",2048,0.838274,215796257,855927
"w01.oracleGeneral.bin.zst",2048,0.838373,215796257,810482
"w01.oracleGeneral.bin.zst",2048,0.838381,215796257,806823
"w01.oracleGeneral.bin.zst",2048,0.838387,215796257,804952
"w01.oracleGeneral.bin.zst",2048,0.838392,215796257,803676
"w01.oracleGeneral.bin.zst",2048,0.838396,215796257,801954
"w01.oracleGeneral.bin.zst",2048,0.838399,215796257,801157
"w01.oracleGeneral.bin.zst",2048,0.838403,215796257,800175
"w01.oracleGeneral.bin.zst",2048,0.838405,215796257,798823
