trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"zipf_2_10_100.oracleGeneral",0,0.0676955,100000000,8253615
"zipf_2_10_100.oracleGeneral",0,0.0658034,100000000,5374261
"zipf_2_10_100.oracleGeneral",0,0.0681671,100000000,4821730
"zipf_2_10_100.oracleGeneral",0,0.0693407,100000000,4556442
"zipf_2_10_100.oracleGeneral",0,0.0702353,100000000,4403302
"zipf_2_10_100.oracleGeneral",0,0.0708671,100000000,4294733
"zipf_2_10_100.oracleGeneral",0,0.0713605,100000000,4211964
"zipf_2_10_100.oracleGeneral",0,0.0717659,100000000,4146040
"zipf_2_10_100.oracleGeneral",0,0.0721049,100000000,4090513
"zipf_2_10_100.oracleGeneral",0,0.0724019,100000000,4043218
"zipf_2_10_100.oracleGeneral",0,0.0726628,100000000,4001687
"zipf_2_10_100.oracleGeneral",0,0.0728992,100000000,3964761
"zipf_2_10_100.oracleGeneral",0,0.073109,100000000,3931532
"zipf_2_10_100.oracleGeneral",0,0.0732987,100000000,3901678
"zipf_2_10_100.oracleGeneral",0,0.0734733,100000000,3874404
"zipf_2_10_100.oracleGeneral",0,0.073636,100000000,3849392
"zipf_2_10_100.oracleGeneral",0,0.0737849,100000000,3826235
"zipf_2_10_100.oracleGeneral",0,0.0739262,100000000,3804668
"zipf_2_10_100.oracleGeneral",0,0.0740552,100000000,3784457
"zipf_2_10_100.oracleGeneral",0,0.0741785,100000000,3765484
