trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",128,0.897805,442393092,36144177
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",128,0.892899,442393092,6225368
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",128,0.899326,442393092,1345657
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",128,0.900247,442393092,408891
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",128,0.900457,442393092,163674
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",128,0.900513,442393092,90462
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",128,0.900507,442393092,57514
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",128,0.900518,442393092,36430
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",128,0.900525,442393092,32602
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",128,0.900527,442393092,30453
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",128,0.90053,442393092,28120
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",128,0.900533,442393092,25887
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",128,0.900536,442393092,24519
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",128,0.900538,442393092,23442
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",128,0.900539,442393092,22569
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",128,0.900541,442393092,21806
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",128,0.900542,442393092,21193
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",128,0.900543,442393092,20658
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",128,0.900544,442393092,20186
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",128,0.900545,442393092,19786
