trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"zipf_0_10_100.oracleGeneral",2048,0.464876,100000000,39701982
"zipf_0_10_100.oracleGeneral",2048,0.385544,100000000,17584294
"zipf_0_10_100.oracleGeneral",2048,0.402596,100000000,11558770
"zipf_0_10_100.oracleGeneral",2048,0.418962,100000000,8122266
"zipf_0_10_100.oracleGeneral",2048,0.43064,100000000,5916293
"zipf_0_10_100.oracleGeneral",2048,0.43851,100000000,4446270
"zipf_0_10_100.oracleGeneral",2048,0.443914,100000000,3449035
"zipf_0_10_100.oracleGeneral",2048,0.447636,100000000,2768593
"zipf_0_10_100.oracleGeneral",2048,0.450159,100000000,2307919
"zipf_0_10_100.oracleGeneral",2048,0.451838,100000000,1999070
"zipf_0_10_100.oracleGeneral",2048,0.452971,100000000,1792213
"zipf_0_10_100.oracleGeneral",2048,0.453714,100000000,1655229
"zipf_0_10_100.oracleGeneral",2048,0.454199,100000000,1565097
"zipf_0_10_100.oracleGeneral",2048,0.454509,100000000,1506303
"zipf_0_10_100.oracleGeneral",2048,0.454719,100000000,1467631
"zipf_0_10_100.oracleGeneral",2048,0.454847,100000000,1443166
"zipf_0_10_100.oracleGeneral",2048,0.454933,100000000,1427080
"zipf_0_10_100.oracleGeneral",2048,0.454988,100000000,1416701
"zipf_0_10_100.oracleGeneral",2048,0.455024,100000000,1410055
"zipf_0_10_100.oracleGeneral",2048,0.455046,100000000,1405869
