trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"zipf_1_10_100.oracleGeneral",256,0.248167,100000000,10340258
"zipf_1_10_100.oracleGeneral",256,0.244712,100000000,5919111
"zipf_1_10_100.oracleGeneral",256,0.251203,100000000,4729854
"zipf_1_10_100.oracleGeneral",256,0.253892,100000000,4262344
"zipf_1_10_100.oracleGeneral",256,0.255714,100000000,4000163
"zipf_1_10_100.oracleGeneral",256,0.256949,100000000,3824083
"zipf_1_10_100.oracleGeneral",256,0.257889,100000000,3694746
"zipf_1_10_100.oracleGeneral",256,0.258626,100000000,3590723
"zipf_1_10_100.oracleGeneral",256,0.259237,100000000,3505386
"zipf_1_10_100.oracleGeneral",256,0.259753,100000000,3434307
"zipf_1_10_100.oracleGeneral",256,0.260198,100000000,3373423
"zipf_1_10_100.oracleGeneral",256,0.260591,100000000,3319604
"zipf_1_10_100.oracleGeneral",256,0.260944,100000000,3271783
"zipf_1_10_100.oracleGeneral",256,0.261255,100000000,3227747
"zipf_1_10_100.oracleGeneral",256,0.26154,100000000,3189282
"zipf_1_10_100.oracleGeneral",256,0.261799,100000000,3155831
"zipf_1_10_100.oracleGeneral",256,0.262037,100000000,3122539
"zipf_1_10_100.oracleGeneral",256,0.262254,100000000,3091771
"zipf_1_10_100.oracleGeneral",256,0.262457,100000000,3065898
"zipf_1_10_100.oracleGeneral",256,0.262645,100000000,3040580
